YR_EST,LAT_DEG,LONG_DEG,ELEV,PostOffice,State,County,DateEstablished,DateDiscontinued,ZipCode
1881,34.1000972,-96.7938923,247,OAKLAND,OK,MARSHALL COUNTY,07/20/1881,11/2/86,73452
1881,36.382839,-90.1906542,89,PIGGOTT,AR,CLAY COUNTY,07/21/1881,,72454
1881,30.0874245,-91.9053964,10,CADE,LA,SAINT MARTIN PARISH,07/25/1881,,70519
1881,48.619156,-97.4464703,256,SAINT THOMAS,ND,PEMBINA COUNTY,07/25/1881,,58276
1881,38.0131462,-82.6226557,177,GALLUP,KY,LAWRENCE COUNTY,08/01/1881,4/22/66,
1881,45.5719072,-88.9028922,496,CRANDON,WI,FOREST COUNTY,08/09/1881,,54520
1881,37.2838961,-106.1114164,2385,CAPULIN,CO,CONEJOS COUNTY,08/10/1881,,81124
1881,32.9415284,-93.2987799,78,SHONGALOO,LA,WEBSTER PARISH,08/10/1881,,71072
1881,40.2467368,-80.042275,303,VENETIA,PA,WASHINGTON COUNTY,08/10/1881,,15367
1881,,,,TOTAL WRECK,AZ,PIMA COUNTY,08/12/1881,11/01/1890,
1881,,,,BEC SCIES,MI,MANISTEE COUNTY,08/15/1881,06/08/1883,
1881,33.3467365,-107.6472591,1877,WINSTON,NM,SIERRA COUNTY,08/15/1881,,87943
1881,,,,DANA,MO,BATES COUNTY,08/17/1881,12/31/01,
1881,48.641925,-96.9089482,253,KENNEDY,MN,KITTSON COUNTY,08/18/1881,,56733
1881,45.3869076,-92.7477114,287,SHAFER,MN,CHISAGO COUNTY,08/18/1881,,55074
1881,43.1910907,-96.005853,434,BOYDEN,IA,SIOUX COUNTY,08/22/1881,,51234
1881,34.8109151,-85.7774736,438,FABIUS,AL,JACKSON COUNTY,08/23/1881,8/7/87,35965
1881,,,,HOTALING,CA,PLACER COUNTY,08/23/1881,11/20/1886,
1881,48.1191353,-96.1811473,345,THIEF RIVER FALLS,MN,PENNINGTON COUNTY,08/23/1881,,56701
1881,39.8770205,-79.7019885,338,HOPWOOD,PA,FAYETTE COUNTY,08/26/1881,,15445
1881,37.8900487,-88.7056145,137,WEST END,IL,SALINE COUNTY,08/26/1881,7/31/55,
1881,33.0281746,-95.3930038,158,PICKTON,TX,HOPKINS COUNTY,08/29/1881,,75471
1881,,,,SHILO,TX,CLAY COUNTY,08/29/1881,10/19/1883,
1881,33.4667784,-96.918336,205,TIOGA,TX,GRAYSON COUNTY,08/29/1881,,76271
1881,41.9867114,-83.8310513,213,BRITTON,MI,LENAWEE COUNTY,08/31/1881,,49229
1881,,,,QUEBEC,GA,UNION COUNTY,08/31/1881,4/30/07,
1881,38.355011,-98.3495111,523,CHASE,KS,RICE COUNTY,09/05/1881,,67524
1881,32.0698734,-97.5039076,176,KOPPERL,TX,BOSQUE COUNTY,09/05/1881,,76652
1881,29.511637,-82.100372,20,LOCHLOOSA,FL,ALACHUA COUNTY,09/09/1881,,32662
1881,,,,ALEXANDER,NC,BUNCOMBE COUNTY,09/13/1881,,28701
1881,43.2228592,-71.3320111,124,EPSOM,NH,MERRIMACK COUNTY,09/14/1881,,3234
1881,47.0679018,-120.671185,499,THORP,WA,KITTITAS COUNTY,09/14/1881,,98946
1881,,,,MOUNT CARMEL,MO,AUDRAIN COUNTY,09/15/1881,1/15/31,
1881,46.9221813,-95.0586322,439,PARK RAPIDS,MN,HUBBARD COUNTY,09/16/1881,,56470
1881,30.6927042,-94.1776897,50,SPURGER,TX,TYLER COUNTY,09/19/1881,,77660
1881,42.2702588,-94.5485865,351,LOHRVILLE,IA,CALHOUN COUNTY,09/27/1881,,51453
1881,41.8258822,-84.1016116,237,SAND CREEK,MI,LENAWEE COUNTY,09/27/1881,,49279
1881,41.2709274,-73.7776336,150,YORKTOWN HEIGHTS,NY,WESTCHESTER COUNTY,09/27/1881,,10598
1881,35.8384082,-89.4061836,95,GATES,TN,LAUDERDALE COUNTY,09/28/1881,,38037
1881,36.828482,-77.6674883,79,CALLAVILLE,VA,BRUNSWICK COUNTY,09/29/1881,10/31/55,
1881,36.6989381,-86.0683166,246,HOLLAND,KY,ALLEN COUNTY,09/29/1881,,42153
1881,37.0203354,-96.1766559,276,CHAUTAUQUA,KS,CHAUTAUQUA COUNTY,10/03/1881,,67334
1881,36.0598482,-81.9642818,1153,HUGHES,NC,AVERY COUNTY,10/03/1881,6/30/53,
1881,33.3512362,-93.3687829,102,JEFFERSON,AR,JEFFERSON COUNTY,10/03/1881,,72079
1881,36.470357,-84.0515911,407,WYNN,TN,STEWART COUNTY,10/03/1881,5/31/08,
1881,32.7929034,-95.6344037,137,ALBA,TX,WOOD COUNTY,10/04/1881,,75410
1881,36.4736816,-93.7674166,284,BEAVER,AR,CARROLL COUNTY,10/04/1881,,72613
1881,46.8791756,-102.7896242,735,DICKINSON,ND,STARK COUNTY,10/06/1881,,58601
1881,,,,RUDD,KY,CARLISLE COUNTY,10/07/1881,10/31/01,
1881,,,,FISH LAKE,NV,ESMERALDA COUNTY,10/10/1881,02/03/1887,
1881,39.3834313,-79.154201,699,ELK GARDEN,WV,MINERAL COUNTY,10/17/1881,,26717
1881,,,,SHAW,WV,MINERAL COUNTY,10/17/1881,6/30/73,
1881,43.9877419,-95.7558464,489,SLAYTON,MN,MURRAY COUNTY,10/17/1881,,56172
1881,33.8920469,-84.2988126,309,CHAMBLEE,GA,DE KALB COUNTY,10/20/1881,5/19/67,
1881,37.8769799,-94.0213303,259,EL DORADO SPRINGS,MO,CEDAR COUNTY,10/21/1881,,64744
1881,38.2183239,-108.5687033,1653,NATURITA,CO,MONTROSE COUNTY,10/21/1881,,81422
1881,37.7431716,-81.1228751,724,DANIELS,WV,RALEIGH COUNTY,10/24/1881,,25832
1881,30.5765947,-94.176299,41,FRED,TX,TYLER COUNTY,10/24/1881,11/07/1889,
1881,42.2691672,-96.8650419,428,WAKEFIELD,NE,DIXON COUNTY,10/24/1881,,68784
1881,47.9066569,-97.6267539,345,LARIMORE,ND,GRAND FORKS COUNTY,10/31/1881,,58251
1881,,,,RAMA,KY,BRACKEN COUNTY,11/02/1881,10/13/1884,
1881,42.5688955,-89.8798448,252,SOUTH WAYNE,WI,LAFAYETTE COUNTY,11/04/1881,,53587
1881,31.9490462,-96.6166545,121,PURDON,TX,NAVARRO COUNTY,11/07/1881,,76679
1881,32.6395776,-96.5383228,134,SEAGOVILLE,TX,DALLAS COUNTY,11/07/1881,,75159
1881,40.7605426,-94.7435821,366,GRAVITY,IA,TAYLOR COUNTY,11/11/1881,,50848
1881,46.920238,-95.2569716,455,OSAGE,MN,BECKER COUNTY,11/11/1881,,56570
1881,40.1439074,-93.1927095,250,REGER,MO,SULLIVAN COUNTY,11/14/1881,10/4/68,
1881,31.6529455,-93.202112,52,PROVENCAL,LA,NATCHITOCHES PARISH,11/18/1881,,71468
1881,38.2001112,-80.8512079,631,MOUNT NEBO,WV,NICHOLAS COUNTY,11/21/1881,,26679
1881,46.7312745,-117.1796158,717,PULLMAN,WA,WHITMAN COUNTY,12/05/1881,,99163
1881,36.7328663,-83.0821145,440,BEN HUR,VA,LEE COUNTY,12/06/1881,,24218
1881,44.7332953,-93.9671917,308,HAMBURG,MN,CARVER COUNTY,12/06/1881,,55339
1881,41.1923171,-73.7973562,110,MILLWOOD,NY,WESTCHESTER COUNTY,12/06/1881,,10546
1881,38.8628239,-87.2255694,142,WESTPHALIA,IN,KNOX COUNTY,12/07/1881,,47596
1881,46.0130065,-91.4846208,363,HAYWARD,WI,SAWYER COUNTY,12/13/1881,,54843
1881,45.1555313,-98.5792629,395,NORTHVILLE,SD,SPINK COUNTY,12/14/1881,,57465
1881,30.691068,-81.9173334,18,HILLIARD,FL,NASSAU COUNTY,12/19/1881,,32046
1881,,,,DARRELL,OH,WOOD COUNTY,12/21/1881,02/20/1882,
1881,,,,MEADOWS,NH,COOS COUNTY,12/21/1881,2/7/04,3587
1881,46.2805162,-95.7136582,414,BATTLE LAKE,MN,OTTER TAIL COUNTY,12/23/1881,,56515
1881,38.1914912,-81.5567846,215,WINIFREDE,WV,KANAWHA COUNTY,12/27/1881,,25214
1881,41.3819969,-82.9349133,183,VICKERY,OH,SANDUSKY COUNTY,12/30/1881,,43464
1882,,,,SNELSON,GA,MERIWETHER COUNTY,01/04/1882,04/09/1888,
1882,38.7422062,-108.0689582,1511,DELTA,CO,DELTA COUNTY,01/05/1882,,81416
1882,48.2765903,-116.5532476,639,SANDPOINT,ID,BONNER COUNTY,01/05/1882,,83864
1882,,,,CUMBRES,NM,TAOS COUNTY,01/06/1882,06/08/1882,
1882,42.8466398,-94.8519296,399,LAURENS,IA,POCAHONTAS COUNTY,01/09/1882,,50554
1882,40.3397696,-84.4952303,293,OSGOOD,OH,DARKE COUNTY,01/09/1882,,45351
1882,38.3683225,-108.9623278,1615,PARADOX,CO,MONTROSE COUNTY,01/09/1882,,81429
1882,32.5812501,-90.5628746,108,PHOENIX,MS,YAZOO COUNTY,01/09/1882,12/31/53,
1882,,,,PONY,IA,BREMER COUNTY,01/09/1882,12/13/1886,
1882,42.8713032,-112.4455344,1360,POCATELLO,ID,BANNOCK COUNTY,01/10/1882,,83201
1882,35.0241873,-110.6973571,1479,WINSLOW,AZ,NAVAJO COUNTY,01/10/1882,,86047
1882,48.0777615,-97.176465,250,MANVEL,ND,GRAND FORKS COUNTY,01/16/1882,,58256
1882,38.569464,-93.1285358,270,BAHNER,MO,PETTIS COUNTY,01/17/1882,12/31/07,
1882,32.5420821,-97.3208492,217,BURLESON,TX,JOHNSON COUNTY,01/17/1882,,76028
1882,41.2564314,-86.4152852,237,BURR OAK,IN,MARSHALL COUNTY,01/19/1882,9/30/83,
1882,37.1067189,-92.5807231,452,MANSFIELD,MO,WRIGHT COUNTY,01/20/1882,,65704
1882,35.0561963,-88.4353222,185,MICHIE,TN,MC NAIRY COUNTY,01/20/1882,,38357
1882,36.578758,-77.9908262,105,EBONY,VA,BRUNSWICK COUNTY,01/23/1882,,23845
1882,41.8460964,-94.4299694,338,BAGLEY,IA,GUTHRIE COUNTY,01/25/1882,,50026
1882,29.6227462,-81.8136989,24,HOLLISTER,FL,PUTNAM COUNTY,01/27/1882,,32147
1882,29.9754812,-91.7559494,6,OLIVIER,LA,IBERIA PARISH,01/30/1882,11/30/51,
1882,42.1001924,-113.6336192,1641,ALMO,ID,CASSIA COUNTY,02/01/1882,,83312
1882,45.0678986,-122.8000917,53,MOUNT ANGEL,OR,MARION COUNTY,02/01/1882,,97362
1882,36.9856324,-84.6229965,251,BRONSTON,KY,PULASKI COUNTY,02/06/1882,,42518
1882,,,,O.K.,KY,PULASKI COUNTY,02/06/1882,12/31/42,
1882,37.0120194,-84.7357763,290,TRIMBLE,KY,PULASKI COUNTY,02/06/1882,10/28/85,42559
1882,38.2422335,-98.3120105,512,ALDEN,KS,RICE COUNTY,02/13/1882,,67512
1882,38.6550128,-99.3192707,601,LIEBENTHAL,KS,RUSH COUNTY,02/13/1882,4/11/98,67553
1882,38.4783198,-107.8761738,1770,MONTROSE,CO,MONTROSE COUNTY,02/14/1882,,81401
1882,43.3767411,-72.1381421,262,GUILD,NH,SULLIVAN COUNTY,02/15/1882,,3754
1882,47.6982979,-96.1411553,356,MENTOR,MN,POLK COUNTY,02/20/1882,,56736
1882,,,,CUMMINGS,OH,WOOD COUNTY,02/23/1882,04/22/1898,
1882,38.1211634,-86.9986077,133,LINCOLN CITY,IN,SPENCER COUNTY,02/23/1882,,47552
1882,29.4869149,-82.2312099,27,EVINSTON,FL,ALACHUA COUNTY,02/28/1882,,32633
1882,29.6321567,-90.8092594,3,ELLENDALE,LA,TERREBONNE PARISH,03/01/1882,3/31/54,
1882,,,,CRAYTON,KY,NICHOLAS COUNTY,03/02/1882,1/15/24,
1882,36.7997979,-95.0710755,238,BLUEJACKET,OK,CRAIG COUNTY,03/03/1882,,74333
1882,37.9797442,-101.1332238,898,DEERFIELD,KS,KEARNY COUNTY,03/03/1882,,67838
1882,43.0897185,-89.2348379,279,VILAS,WI,DANE COUNTY,03/03/1882,10/31/02,
1882,33.6103022,-114.5963456,83,BLYTHE,CA,SAN DIEGO COUNTY,03/06/1882,05/23/1884,
1882,42.6500613,-78.3858509,464,JAVA CENTER,NY,WYOMING COUNTY,03/06/1882,,14082
1882,39.4783816,-89.982051,208,MODESTO,IL,MACOUPIN COUNTY,03/06/1882,,62667
1882,40.3310931,-104.1182837,1343,ORCHARD,CO,MORGAN COUNTY,03/06/1882,,80649
1882,41.4662093,-72.1573008,78,OAKDALE,CT,NEW LONDON COUNTY,03/09/1882,,6370
1882,30.8760231,-84.4312983,87,CLIMAX,GA,DECATUR COUNTY,03/13/1882,,39834
1882,32.4895795,-86.3516385,55,FIVE POINTS,AL,CHAMBERS COUNTY,03/13/1882,,36855
1882,39.2939901,-77.7858272,108,MILLVILLE,WV,JEFFERSON COUNTY,03/13/1882,,25432
1882,37.922813,-95.535261,313,PIQUA,KS,WOODSON COUNTY,03/13/1882,,66761
1882,29.3666393,-82.1973184,22,REDDICK,FL,MARION COUNTY,03/14/1882,,32686
1882,43.7550761,-71.1520128,159,CENTER OSSIPEE,NH,CARROLL COUNTY,03/15/1882,,3814
1882,33.9876224,-82.297904,157,TROY,SC,GREENWOOD COUNTY,03/16/1882,,29848
1882,41.85193,-94.5583076,346,BAYARD,IA,GUTHRIE COUNTY,03/20/1882,,50029
1882,30.9968565,-94.8271527,72,CORRIGAN,TX,POLK COUNTY,03/20/1882,,75939
1882,31.8765549,-95.7327373,130,MONTALBA,TX,ANDERSON COUNTY,03/20/1882,,75853
1882,41.9955551,-91.9676815,267,NEWHALL,IA,BENTON COUNTY,03/20/1882,,52315
1882,35.0303648,-91.950421,74,WARD,AR,LONOKE COUNTY,03/20/1882,,72176
1882,39.7327769,-95.2694196,328,DENTON,KS,DONIPHAN COUNTY,03/21/1882,,66017
1882,40.4078865,-74.034306,11,ATLANTIC HIGHLANDS,NJ,MONMOUTH COUNTY,03/22/1882,,7716
1882,35.7881311,-91.8837569,127,MARCELLA,AR,STONE COUNTY,03/23/1882,,72555
1882,45.0047306,-84.1438927,272,ATLANTA,MI,MONTMORENCY COUNTY,03/24/1882,,49709
1882,31.3796092,-97.9147484,258,KING,TX,CORYELL COUNTY,03/24/1882,9/30/53,
1882,38.309849,-77.2305347,59,OSSO,VA,KING GEORGE COUNTY,03/24/1882,4/30/50,
1882,41.5111013,-93.3574318,246,RUNNELLS,IA,POLK COUNTY,03/24/1882,,50237
1882,30.4143646,-87.5977615,20,ELBERTA,AL,BALDWIN COUNTY,03/27/1882,,36530
1882,39.5210995,-105.3052708,2523,CONIFER,CO,JEFFERSON COUNTY,03/28/1882,,80433
1882,32.4615291,-97.3880732,283,JOSHUA,TX,JOHNSON COUNTY,03/28/1882,,76058
1882,37.5408673,-96.2074936,342,FIAT,KS,ELK COUNTY,03/30/1882,03/19/1898,
1882,40.9998065,-75.9054769,508,DRIFTON,PA,LUZERNE COUNTY,04/03/1882,,18221
1882,38.9662216,-77.1085895,85,WESTWOOD,MD,PRINCE GEORGES COUNTY,04/05/1882,4/20/79,
1882,38.2673516,-78.8258584,339,GROTTOES,VA,ROCKINGHAM COUNTY,04/07/1882,,24441
1882,42.5871947,-94.3455239,369,CLARE,IA,WEBSTER COUNTY,04/10/1882,,50524
1882,31.3382406,-94.729097,95,LUFKIN,TX,ANGELINA COUNTY,04/12/1882,,75901
1882,27.816415,-80.4706078,6,SEBASTIAN,FL,INDIAN RIVER COUNTY,04/14/1882,,32958
1882,39.2953787,-78.6377912,396,AUGUSTA,WV,HAMPSHIRE COUNTY,04/17/1882,,26704
1882,45.4839,-84.5953158,196,TOPINABEE,MI,CHEBOYGAN COUNTY,04/17/1882,,49791
1882,,,,BLACKSTONE,KS,SUMNER COUNTY,04/19/1882,11/30/05,
1882,33.9473357,-90.3442576,46,WEBB,MS,TALLAHATCHIE COUNTY,04/19/1882,,38966
1882,31.4068339,-86.4841273,71,GANTT,AL,COOSA COUNTY,04/24/1882,10/14/05,
1882,41.0064864,-73.9490258,12,NORTHVALE,NJ,BERGEN COUNTY,04/25/1882,,7647
1882,28.8999815,-82.3745401,17,HERNANDO,FL,CITRUS COUNTY,04/26/1882,,32642
1882,28.8358176,-82.3303715,15,INVERNESS,FL,CITRUS COUNTY,04/26/1882,,34450
1882,38.1291721,-104.0232934,1323,FOWLER,CO,OTERO COUNTY,04/27/1882,,81039
1882,43.181093,-90.8587382,204,STEUBEN,WI,CRAWFORD COUNTY,04/27/1882,1/9/10,54657
1882,33.8658484,-118.0831212,16,ARTESIA,CA,LOS ANGELES COUNTY,05/01/1882,,90701
1882,38.2259044,-85.0066195,210,HATTON,KY,SHELBY COUNTY,05/02/1882,1/20/86,40332
1882,41.9224882,-95.8513975,343,MOORHEAD,IA,MONONA COUNTY,05/06/1882,,51558
1882,,,,ELIDA,CA,NEVADA COUNTY,05/08/1882,06/22/1883,
1882,38.7559477,-78.669461,289,RINKERTON,VA,SHENANDOAH COUNTY,05/08/1882,9/14/05,
1882,37.9950474,-88.4917168,122,DALE,IL,HAMILTON COUNTY,05/10/1882,,62829
1882,43.2233214,-90.2915132,218,GOTHAM,WI,RICHLAND COUNTY,05/15/1882,,53540
1882,28.3644485,-82.6934343,3,HUDSON,FL,PASCO COUNTY,05/16/1882,8/31/53,
1882,40.0028901,-75.2707389,90,WYNNEWOOD,PA,MONTGOMERY COUNTY,05/17/1882,,19096
1882,33.2860005,-79.6925716,9,JAMESTOWN,SC,BERKELEY COUNTY,05/18/1882,,29453
1882,28.2919557,-81.407571,20,KISSIMMEE,FL,OSCEOLA COUNTY,05/22/1882,,34741
1882,47.392716,-122.046409,128,MAPLE VALLEY,WA,KING COUNTY,05/22/1882,,98038
1882,33.3317494,-105.6730411,2051,RUIDOSO,NM,LINCOLN COUNTY,05/22/1882,,88345
1882,45.6488645,-98.4970402,406,WESTPORT,SD,BROWN COUNTY,05/22/1882,,57481
1882,,,,COLOROW,CO,GRAND COUNTY,05/24/1882,5/30/03,
1882,47.6696057,-117.8777336,766,REARDAN,WA,LINCOLN COUNTY,05/24/1882,,99029
1882,34.3221129,-78.8269664,32,CHADBOURN,NC,COLUMBUS COUNTY,05/26/1882,,28431
1882,40.8588799,-102.8010264,1131,CROOK,CO,LOGAN COUNTY,05/26/1882,,80726
1882,,,,MC LOUTH,KS,JEFFERSON COUNTY,05/26/1882,,66054
1882,36.2789578,-92.5971082,198,FLIPPIN,AR,MARION COUNTY,05/29/1882,,72634
1882,39.7576202,-74.1062466,2,BARNEGAT LIGHT,NJ,OCEAN COUNTY,05/31/1882,,8006
1882,44.3512726,-117.2665686,646,HUNTINGTON,OR,BAKER COUNTY,06/05/1882,,97907
1882,,,,PAULINGTON,VA,ROCKINGHAM COUNTY,06/05/1882,10/31/02,
1882,46.8608403,-102.5679579,716,GLADSTONE,ND,STARK COUNTY,06/07/1882,,58630
1882,33.0165092,-86.3121969,197,WEOGUFKA,AL,COOSA COUNTY,06/07/1882,,35183
1882,29.0552433,-99.0103089,202,MOORE,TX,FRIO COUNTY,06/08/1882,,78057
1882,45.7832856,-108.5006904,952,BILLINGS,MT,YELLOWSTONE COUNTY,06/13/1882,,59101
1882,37.1600877,-84.1040984,349,PITTSBURG,KY,LAUREL COUNTY,06/13/1882,,40755
1882,43.2197552,-84.7775051,230,SETHTON,MI,GRATIOT COUNTY,06/16/1882,12/14/04,
1882,40.3291471,-103.5963357,1278,SNYDER,CO,MORGAN COUNTY,06/16/1882,,80750
1882,43.6928489,-72.2217561,233,ETNA,NH,GRAFTON COUNTY,06/19/1882,,3750
1882,37.114194,-97.149207,339,GEUDA SPRINGS,KS,SUMNER COUNTY,06/19/1882,,67051
1882,36.1892877,-82.0426204,809,SHELL CREEK,TN,CARTER COUNTY,06/19/1882,12/31/55,
1882,,,,SINK,WV,RALEIGH COUNTY,06/21/1882,07/03/1894,
1882,,,,JOICE,ME,LINCOLN COUNTY,06/26/1882,2/28/07,
1882,40.0758231,-102.2232495,1086,WRAY,CO,YUMA COUNTY,06/26/1882,,80758
1882,39.3750362,-88.3503235,199,TRILLA,IL,COLES COUNTY,06/28/1882,,62469
1882,38.1915856,-120.8291033,204,VALLEY SPRINGS,CA,CALAVERAS COUNTY,06/30/1882,,95252
1882,41.5799903,-95.5680602,358,PERSIA,IA,HARRISON COUNTY,07/03/1882,,51563
1882,41.0953683,-75.3249054,360,SWIFTWATER,PA,MONROE COUNTY,07/03/1882,,18370
1882,31.4968389,-92.8593222,32,CHOPIN,LA,NATCHITOCHES PARISH,07/05/1882,3/26/94,71412
1882,42.7509608,-122.4889244,782,PROSPECT,OR,JACKSON COUNTY,07/05/1882,,97536
1882,40.8031552,-72.6145388,2,WESTHAMPTON BEACH,NY,SUFFOLK COUNTY,07/05/1882,,11978
1882,40.2126051,-75.3685113,80,CEDARS,PA,MONTGOMERY COUNTY,07/07/1882,,19423
1882,32.5790251,-97.3625172,237,CROWLEY,TX,TARRANT COUNTY,07/07/1882,,76036
1882,38.302021,-83.8865897,229,SPROUT,KY,NICHOLAS COUNTY,07/07/1882,8/15/07,
1882,,,,WILSON'S WHARF,VA,LANCASTER COUNTY,07/11/1882,08/21/1883,
1882,31.5307349,-83.8354542,118,SYLVESTER,GA,WORTH COUNTY,07/13/1882,,31791
1882,,,,STRIBLING,TN,STEWART COUNTY,07/14/1882,11/15/43,
1882,36.659582,-79.711978,307,AXTON,VA,HENRY COUNTY,07/17/1882,,24054
1882,38.0633815,-88.6272778,155,FLINT,IL,HAMILTON COUNTY,07/17/1882,2/28/02,
1882,,,,ONEIDA,CA,SIERRA COUNTY,07/17/1882,02/17/1885,
1882,41.1239845,-74.1693119,93,HILLBURN,NY,ROCKLAND COUNTY,07/18/1882,,10931
1882,41.7353712,-74.2162588,327,LAKE MINNEWASKA,NY,ULSTER COUNTY,07/18/1882,10/26/57,
1882,59.228589,-135.444114,20,HAINES,AK,,07/24/1882,11/12/1885,
1882,48.7245511,-122.6862911,19,LUMMI ISLAND,WA,WHATCOM COUNTY,07/24/1882,,98262
1882,44.1782228,-116.2926358,917,OLA,ID,GEM COUNTY,07/24/1882,,83657
1882,40.7236135,-96.1169524,339,OTOE,NE,OTOE COUNTY,07/24/1882,,68417
1882,37.1747453,-97.5053256,369,PERTH,KS,SUMNER COUNTY,07/25/1882,4/30/54,
1882,45.6146825,-95.7381026,352,CYRUS,MN,POPE COUNTY,07/26/1882,,56323
1882,30.616625,-81.7170472,6,ITALIA,FL,NASSAU COUNTY,07/26/1882,07/21/1887,
1882,,,,FISHERS HILL,VA,SHENANDOAH COUNTY,07/28/1882,,22626
1882,43.4986801,-76.3857694,102,LYCOMING,NY,OSWEGO COUNTY,07/31/1882,,13093
1882,38.4417571,-81.9529125,212,TEAYS,WV,PUTNAM COUNTY,07/31/1882,,25569
1882,43.5572898,-73.6548408,110,BOLTON LANDING,NY,WARREN COUNTY,08/04/1882,,12814
1882,36.9075553,-88.8897817,121,CUNNINGHAM,KY,CARLISLE COUNTY,08/04/1882,,42035
1882,48.9444517,-99.7109743,594,SAINT JOHN,ND,ROLETTE COUNTY,08/07/1882,,58369
1882,39.9086455,-87.9942016,207,BROADLANDS,IL,CHAMPAIGN COUNTY,08/10/1882,,61816
1882,41.7766528,-94.3580219,342,YALE,IA,GUTHRIE COUNTY,08/10/1882,,50277
1882,40.7542619,-75.5987971,116,WALNUTPORT,PA,NORTHAMPTON COUNTY,08/11/1882,,18088
1882,,,,FOURMILE,OK,"PEORIA NATION, INDIAN TERR.",08/23/1882,10/15/1892,
1882,35.4884939,-78.4719503,68,SPILONA,NC,JOHNSTON COUNTY,08/23/1882,9/30/03,
1882,29.9543702,-90.0053477,1,ARABI,LA,SAINT BERNARD PARISH,08/25/1882,,70032
1882,38.7050906,-81.410399,247,GANDEEVILLE,WV,ROANE COUNTY,08/28/1882,,25243
1882,45.4085696,-91.7440591,333,CAMERON,WI,BARRON COUNTY,09/05/1882,,54822
1882,34.3661771,-101.0570931,784,QUITAQUE,TX,BRISCOE COUNTY,09/06/1882,,79255
1882,42.7519182,-92.975474,303,DUMONT,IA,BUTLER COUNTY,09/12/1882,,50625
1882,42.7633056,-93.3682594,378,LATIMER,IA,FRANKLIN COUNTY,09/13/1882,,50452
1882,42.2503358,-79.636713,476,LOMBARD,NY,CHAUTAUQUA COUNTY,09/14/1882,12/14/00,
1882,30.6490783,-89.8925736,21,SUN,LA,SAINT TAMMANY PARISH,09/14/1882,,70463
1882,37.4781901,-79.7514284,302,LITHIA,VA,BOTETOURT COUNTY,09/15/1882,8/10/79,24010
1882,35.5280783,-108.7425843,1985,GALLUP,NM,MC KINLEY COUNTY,09/18/1882,,87301
1882,39.351116,-99.9723477,678,PENOKEE,KS,GRAHAM COUNTY,09/18/1882,3/15/08,67659
1882,34.1616729,-118.0528456,252,SIERRA MADRE,CA,LOS ANGELES COUNTY,09/18/1882,,91024
1882,46.7930626,-105.3122086,686,TERRY,MT,PRAIRIE COUNTY,09/18/1882,,59349
1882,40.2588686,-103.6238367,1286,BRUSH,CO,MORGAN COUNTY,09/19/1882,,80723
1882,45.552789,-84.7839364,213,PELLSTON,MI,EMMET COUNTY,09/20/1882,,49769
1882,40.5302582,-104.7113542,1475,EATON,CO,WELD COUNTY,09/25/1882,,80615
1882,38.3603259,-88.530607,125,SIMS,IL,WAYNE COUNTY,09/26/1882,,62886
1882,29.3385846,-82.1125927,28,SPARR,FL,MARION COUNTY,09/27/1882,,32192
1882,34.5365518,-79.2914306,45,ROWLAND,NC,ROBESON COUNTY,10/02/1882,,28383
1882,,,,THACHER,NE,SIOUX COUNTY,10/03/1882,03/09/1883,
1882,40.0138799,-101.9393485,998,HAIGLER,NE,DUNDY COUNTY,10/05/1882,,69030
1882,,,,HICKSVILLE,NC,RUTHERFORD COUNTY,10/06/1882,3/31/05,
1882,45.0349743,-99.1239979,482,FAULKTON,SD,FAULK COUNTY,10/07/1882,,57438
1882,30.9079752,-94.4221436,83,COLMESNEIL,TX,TYLER COUNTY,10/24/1882,,75938
1882,30.8179717,-94.8704882,77,LEGGETT,TX,POLK COUNTY,10/27/1882,,77350
1882,41.6036599,-83.3399281,181,WILLISTON,OH,OTTAWA COUNTY,10/27/1882,,43468
1882,28.3647248,-82.1959178,36,DADE CITY,FL,PASCO COUNTY,10/30/1882,,33525
1882,27.9941885,-82.2195344,31,DOVER,FL,HILLSBOROUGH COUNTY,10/30/1882,,33527
1882,40.0420522,-75.4763084,155,PAOLI,PA,CHESTER COUNTY,10/30/1882,,19301
1882,48.1751733,-117.7246849,517,VALLEY,WA,STEVENS COUNTY,10/30/1882,,99181
1882,30.0774307,-99.2403213,528,INGRAM,TX,KERR COUNTY,10/31/1882,,78025
1882,33.4369727,-117.3244823,111,DE LUZ,CA,SAN DIEGO COUNTY,11/01/1882,2/28/55,
1882,33.4565021,-85.1307779,380,ROOPVILLE,GA,CARROLL COUNTY,11/01/1882,,30170
1882,37.252617,-81.2712105,722,BLUEFIELD,VA,TAZEWELL COUNTY,11/03/1882,,24605
1882,,,,BRAMAN,PA,WAYNE COUNTY,11/03/1882,9/30/19,
1882,33.6448311,-84.3257571,259,CONLEY,GA,CLAYTON COUNTY,11/07/1882,,30027
1882,34.4184253,-84.3827016,380,TATE,GA,PICKENS COUNTY,11/07/1882,,30177
1882,42.2786092,-96.7267048,455,EMERSON,NE,DAKOTA COUNTY,11/10/1882,,68733
1882,42.8058039,-93.4765943,387,ALEXANDER,IA,FRANKLIN COUNTY,11/13/1882,,50420
1882,41.2480665,-98.7942467,621,ASHTON,NE,SHERMAN COUNTY,11/13/1882,,68817
1882,38.0055931,-92.3929539,337,HAWKEYE,MO,PULASKI COUNTY,11/13/1882,6/30/55,
